Contig index,The number of restriction sites,Contig length,Contig coverage,Within-contig Hi-C contacts,Bin index,Category,Phylum,Class,Order,Family,Genus,Species
contig_33083,177,17839,4.30126,3.0,MAG_235,unclassified,p_,c_,o_,f_,g_,s_
contig_33088,245,73655,5.23498,31.0,MAG_35,unclassified,p_,c_,o_,f_,g_,s_
contig_33099,1758,210885,6.29152,61.0,MAG_21,unclassified,p_,c_,o_,f_,g_,s_
contig_33106,21119,2859263,26.4651,170.0,MAG_775,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_SIG598,s_SIG598 sp017936365
contig_33107,6458,899978,76.9664,532.0,MAG_849,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_SIG598,s_SIG598 sp017936365
contig_33145,747,105560,5.24061,9.0,MAG_137,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_,s_
contig_3315,10950,772308,17.8169,46.0,MAG_1718,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RGIG3701,s_RGIG3701 sp017939795
contig_33162,90,26504,3.84651,6.0,MAG_742,chromosome,p_Spirochaetota,c_GWE2-31-10,o_GWE2-31-10,f_GWE2-31-10,g_RGIG8597,s_RGIG8597 sp017624275
contig_33164,1755,171915,7.10272,90.0,MAG_234,unclassified,p_,c_,o_,f_,g_,s_
contig_33173,3793,1234345,26.1307,500.0,MAG_302,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015062005
contig_33185,138,46102,3.80715,13.0,MAG_103,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_33190,16325,1006107,21.9005,134.0,MAG_963,unclassified,p_,c_,o_,f_,g_,s_
contig_33191,1028,110338,4.29481,42.0,MAG_38,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_332,1340,90894,3830.59,301.0,vMAG_9,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_3320,6752,477485,14.0563,11.0,MAG_228,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RGIG3701,s_RGIG3701 sp017939795
contig_33201,87,18002,2.60665,29.0,MAG_384,chromosome,p_FirmicuteA,c_Clostridia,o_UBA1381,f_UBA1381,g_UBA4716,s_
contig_33229,1338,155144,6.75845,70.0,MAG_300,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_DSM-108975,s_DSM-108975 sp014982715
contig_33237,83,14038,5.61211,10.0,MAG_265,unclassified,p_,c_,o_,f_,g_,s_
contig_33241,413,58014,8.75574,6.0,MAG_728,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_SIG644,s_SIG644 sp017452545
contig_33244,296,25691,8.71262,56.0,MAG_246,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_Copromorpha,s_
contig_33291,521,71846,3.81009,12.0,MAG_93,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_NSJ-62,s_
contig_33293,170,14543,4.99138,5.0,MAG_557,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
contig_333,18028,3789769,25.1617,187.0,MAG_1263,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Phocaeicola_A,s_Phocaeicola_A sp017516265
contig_33316,452,49506,3.28353,32.0,MAG_41,chromosome,p_FirmicuteA,c_Clostridia,o_Eubacteriales,f_Anaerofustaceae,g_,s_
contig_33319,357,31408,4.3808,4.0,MAG_6,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_33342,753,87287,4.49451,5.0,MAG_210,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RUG11142,s_
contig_33346,4156,441665,10.9459,10.0,MAG_226,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Acetatifactor,s_Acetatifactor sp015057005
contig_33364,206,44197,18.488,3.0,MAG_1263,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Phocaeicola_A,s_Phocaeicola_A sp017516265
contig_33368,682,77327,3.35232,33.0,MAG_70,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_NSJ-63,s_
contig_33377,12531,1250337,26.2429,35.0,MAG_628,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_33381,8838,919153,25.5413,52.0,MAG_628,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_33382,1998,287843,5.96585,20.0,MAG_144,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA11471,g_UBA11471,s_UBA11471 sp900547555
contig_33390,314,21746,3.96407,13.0,MAG_74,chromosome,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Holdemania,s_Holdemania sp900120005
contig_33391,1568,150210,7.71089,87.0,MAG_300,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_DSM-108975,s_DSM-108975 sp014982715
contig_33395,460,50656,4.51713,9.0,MAG_116,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_Clostridium_A,s_
contig_33401,152,20629,8.96601,9.0,MAG_83,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Fimivivens,s_Fimivivens sp900113995
contig_33410,191,27499,3.50101,3.0,MAG_1697,chromosome,p_Firmicutes,c_Bacilli,o_RF39,f_UBA660,g_CAG-1000,s_CAG-1000 sp900556025
contig_33413,123,13752,4.13351,3.0,MAG_155,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_33414,396,43612,225.725,16.0,MAG_1436,unclassified,p_,c_,o_,f_,g_,s_
contig_33419,998,136203,12.9774,97.0,MAG_7,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_3343,595,40067,18.4257,5.0,MAG_1694,unclassified,p_,c_,o_,f_,g_,s_
contig_33433,65,10834,32.5964,37.0,MAG_78,unclassified,p_,c_,o_,f_,g_,s_
contig_33434,104,13315,5.02818,5.0,MAG_27,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UBA3818,s_UBA3818 sp002369315
contig_3344,6819,706491,84.6881,67.0,MAG_454,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_33492,711,36870,17.8917,3.0,vMAG_1,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_33503,103,11836,16.7807,21.0,MAG_1297,unclassified,p_,c_,o_,f_,g_,s_
contig_33515,1031,128949,5.37254,38.0,MAG_31,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_NSJ-63,s_NSJ-63 sp014384805
contig_33516,163,20252,3.96398,9.0,MAG_16,unclassified,p_,c_,o_,f_,g_,s_
contig_33520,54,11734,15.5349,27.0,MAG_78,unclassified,p_,c_,o_,f_,g_,s_
contig_33525,107,20294,6.36403,2.0,contig_33525,plasmid,p_Pseudomonadota_p,c_Alphaproteobacteria_p,o_Hyphomicrobiales_p,f_Rhizobiaceae_p,g_Shinella_p,s_Shinella_zoogloeoides_p
contig_33529,3004,460845,35.2388,996.0,MAG_78,unclassified,p_,c_,o_,f_,g_,s_
contig_33531,131,23251,17.2073,19.0,MAG_78,unclassified,p_,c_,o_,f_,g_,s_
contig_33533,438,67880,24.7986,184.0,contig_33533,plasmid,p_Pseudomonadota_p,c_Alphaproteobacteria_p,o_Rhodospirillales_p,f_Azospirillaceae_p,g_Azospirillum_p,s_Azospirillum_sp._TSH58_p
contig_33534,356,55844,37.1084,135.0,MAG_78,unclassified,p_,c_,o_,f_,g_,s_
contig_33537,2651,246227,7.07893,16.0,MAG_426,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Borkfalkiaceae,g_Scatosoma,s_Scatosoma sp017467265
contig_33545,6242,629088,24.5622,294.0,MAG_921,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_33548,410,39121,2.6726,3.0,MAG_228,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RGIG3701,s_RGIG3701 sp017939795
contig_33550,4804,450862,17.6133,274.0,MAG_611,unclassified,p_,c_,o_,f_,g_,s_
contig_33551,3134,299942,8.24448,37.0,MAG_438,unclassified,p_,c_,o_,f_,g_,s_
contig_33552,722,62484,6.1414,12.0,MAG_438,unclassified,p_,c_,o_,f_,g_,s_
contig_33553,2006,212605,9.42058,25.0,MAG_438,unclassified,p_,c_,o_,f_,g_,s_
contig_33556,6982,725351,9.16387,96.0,MAG_438,unclassified,p_,c_,o_,f_,g_,s_
contig_33572,1005,134169,6.73451,24.0,MAG_5,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_33582,2224,269238,5.03373,49.0,MAG_11,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG4709,s_
contig_33583,234,40671,7.51381,24.0,MAG_36,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_33587,1001,55597,4.81052,5.0,vMAG_42,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Podoviridae_v,g_,s_
contig_33590,2171,112747,9.65019,9.0,vMAG_8,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_33593,7328,1059651,10.46,27.0,MAG_847,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_33609,340,43951,3.69129,4.0,MAG_144,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA11471,g_UBA11471,s_UBA11471 sp900547555
contig_33614,1053,165705,43.1622,26.0,MAG_61,unclassified,p_,c_,o_,f_,g_,s_
contig_33616,1017,111708,10.0261,45.0,MAG_21,unclassified,p_,c_,o_,f_,g_,s_
contig_33623,801,94020,3.56365,8.0,MAG_26,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Faecivicinus,s_
contig_33633,526,61381,5.98132,42.0,MAG_45,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_33639,124,42613,6.97085,7.0,MAG_77,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp017471985
contig_33643,143,19369,5.38618,4.0,MAG_265,unclassified,p_,c_,o_,f_,g_,s_
contig_33645,569,59947,5.12569,15.0,MAG_38,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_33671,794,112305,6.52372,6.0,contig_33671,plasmid,p_Actinomycetota_p,c_Actinomycetes_p,o_Propionibacteriales_p,f_Propionibacteriaceae_p,g_Cutibacterium_p,s_Cutibacterium_acnes_p
contig_33701,131,13931,3.18925,2.0,MAG_893,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_CAJFUH01,s_
contig_33717,1222,150809,18.999,243.0,MAG_1539,unclassified,p_,c_,o_,f_,g_,s_
contig_33727,2107,283199,6.21034,18.0,MAG_144,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA11471,g_UBA11471,s_UBA11471 sp900547555
contig_33752,305,37488,35.3081,7.0,MAG_139,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_UBA11524,s_
contig_33768,881,76918,8.01125,6.0,MAG_90,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1750,g_UBA1428,s_
contig_33782,357,38565,6.63566,3.0,MAG_722,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_SFTH01,s_
contig_33814,1788,196639,6.06453,39.0,MAG_40,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_33821,145,18190,3.63298,2.0,MAG_1296,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Faecousia sp905215665
contig_33822,380,49788,4.26097,22.0,MAG_25,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_RUG11130,s_
contig_33828,1821,315740,22.2778,151.0,MAG_771,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Fournierella,s_
contig_33834,20123,1635017,22.415,98.0,MAG_351,chromosome,p_Spirochaetota,c_Spirochaetia,o_Treponematales,f_Treponemataceae,g_Treponema_D,s_Treponema_D berlinense
contig_33838,391,45802,4.54745,3.0,MAG_593,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_UBA5489,s_
contig_33840,15763,1021584,8.72811,73.0,MAG_391,chromosome,p_Firmicutes,c_Bacilli,o_RF39,f_UBA660,g_Aphodocola,s_
contig_33854,172,22934,4.36965,7.0,MAG_177,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_CAG-83 sp015067765
contig_33858,3539,196807,138.088,129.0,vMAG_1,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_3387,7933,691903,7.96085,140.0,MAG_395,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_DTU089,s_
contig_33870,5090,425813,7.32188,24.0,MAG_1464,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG563,s_
contig_33872,2144,336142,18.4982,387.0,MAG_7,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_33894,2340,239557,6.06171,59.0,MAG_23,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_33903,1251,213008,155.565,277.0,MAG_99,unclassified,p_,c_,o_,f_,g_,s_
contig_33936,609,97233,4.91343,2.0,MAG_430,unclassified,p_,c_,o_,f_,g_,s_
contig_33942,524,44453,7.0021,5.0,MAG_171,unclassified,p_,c_,o_,f_,g_,s_
contig_33943,615,76506,7.85619,10.0,MAG_5,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG11247,s_
contig_33949,503,64545,7.25589,17.0,MAG_36,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_33963,507,63672,6.37434,18.0,MAG_11,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG4709,s_
contig_33974,450,75032,150.238,67.0,MAG_99,unclassified,p_,c_,o_,f_,g_,s_
contig_33977,198,31323,7.88503,8.0,MAG_36,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_33989,472,103088,6.36644,29.0,MAG_103,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_33996,140,16970,5.16284,2.0,MAG_1777,chromosome,p_FirmicuteB,c_Dehalobacteriia,o_UBA7702,f_UBA7702,g_UBA7702,s_
contig_34,18837,2124041,51.7482,280.0,MAG_483,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-170,s_CAG-170 sp002404795
contig_3402,144,21295,6.10286,7.0,MAG_101,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAJFPI01,s_
contig_34029,52,5827,1.40779,3.0,MAG_260,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34048,4057,267804,8.26129,8.0,MAG_1236,chromosome,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Breznakia,s_
contig_34067,6792,360959,100.66,160.0,vMAG_1,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_34078,144,21707,6.6937,5.0,MAG_168,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_,g_,s_
contig_34079,731,84194,3.5987,5.0,MAG_252,chromosome,p_FirmicuteC,c_Negativicutes,o_Acidaminococcales,f_Acidaminococcaceae,g_Acidaminococcus,s_Acidaminococcus fermentans
contig_34097,261,28834,4.95416,8.0,MAG_55,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_,s_
contig_34117,340,31618,5.45621,3.0,MAG_858,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_34118,299,59943,4.811,21.0,MAG_16,unclassified,p_,c_,o_,f_,g_,s_
contig_34127,390,46828,5.6382,3.0,MAG_285,chromosome,p_Firmicutes,c_Bacilli,o_Acholeplasmatales,f_Anaeroplasmataceae,g_,s_
contig_34128,7849,1216281,18.9078,278.0,MAG_490,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
contig_34134,4093,507987,6.64794,632.0,MAG_88,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA6857,s_
contig_34138,1136,169464,8.76062,12.0,MAG_1641,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_SIG526,s_
contig_34139,1545,242749,13.4824,41.0,MAG_1642,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_SIG526,s_
contig_34143,1133,196814,8.10257,14.0,MAG_1641,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_SIG526,s_
contig_34145,3816,439270,8.48401,46.0,MAG_282,unclassified,p_,c_,o_,f_,g_,s_
contig_34171,4047,595606,22.9881,121.0,MAG_1707,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_34187,450,77122,21.8266,35.0,MAG_1707,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_34198,131,22561,11.9545,6.0,MAG_775,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_SIG598,s_SIG598 sp017936365
contig_34216,1158,113819,5.34712,23.0,MAG_6,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34224,386,18125,29.4992,2.0,vMAG_2,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_34225,397,22514,20.23,7.0,vMAG_2,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_34232,10875,1294654,20.9827,250.0,MAG_357,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_QAMX01,g_RUG11797,s_RUG11797 sp015068345
contig_34235,78,21585,7.21381,3.0,MAG_919,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_UBA644,g_HGM12619,s_HGM12619 sp017621705
contig_34246,269,21370,5.09326,23.0,MAG_1524,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnoclostridium_B,s_
contig_34270,3353,601606,45.0254,10.0,MAG_556,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG6375,s_
contig_34292,185,18725,5.29152,5.0,MAG_1296,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Faecousia sp905215665
contig_34297,115,34831,5.77838,7.0,MAG_189,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_UMGS687,s_UMGS687 sp900545735
contig_34328,200,14471,2.92661,7.0,MAG_1,unclassified,p_,c_,o_,f_,g_,s_
contig_34334,261,40220,31.7925,21.0,MAG_1253,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_Alistipes shahii
contig_34350,174,24306,5.67962,5.0,MAG_66,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_Fimisoma,s_Fimisoma sp002320005
contig_34357,24033,1200960,15.7658,22.0,vMAG_40,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_3438,7089,686158,8.30245,44.0,MAG_1741,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RGIG3009,s_RGIG3009 sp017440005
contig_34392,14538,1164596,9.96354,216.0,MAG_204,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RuminococcuG,s_
contig_34393,1574,141508,12.1734,31.0,MAG_204,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RuminococcuG,s_
contig_34399,406,41415,5.86228,8.0,MAG_322,unclassified,p_,c_,o_,f_,g_,s_
contig_3440,421,57748,3.7714,8.0,MAG_51,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_SIG598,s_SIG598 sp015065975
contig_34402,288,41167,6.34739,3.0,MAG_654,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_SIG77,s_
contig_3441,904,86993,7.04293,7.0,MAG_231,unclassified,p_,c_,o_,f_,g_,s_
contig_3442,294,39873,5.74977,5.0,MAG_4,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_,s_
contig_34426,2320,233105,9.96661,45.0,MAG_1411,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_MWCU01,s_
contig_34428,634,72510,7.83849,7.0,MAG_1411,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_MWCU01,s_
contig_3444,474,48633,5.5598,5.0,MAG_65,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34441,16,1592,6.76491,2.0,MAG_1382,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_
contig_34444,15593,1382957,27.7605,389.0,MAG_1091,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_UBA1390,g_,s_
contig_3445,209,35807,4.94576,10.0,MAG_52,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG6097,s_
contig_34450,657,113042,10.6325,22.0,MAG_330,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_34462,596,67269,3.41489,20.0,MAG_84,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_UBA738,s_UBA738 sp004557735
contig_34464,300,60917,4.72808,16.0,MAG_35,unclassified,p_,c_,o_,f_,g_,s_
contig_34465,665,96848,3.66869,33.0,MAG_59,unclassified,p_,c_,o_,f_,g_,s_
contig_34496,258,30281,3.9004,17.0,MAG_69,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Angelakisella,s_
contig_34502,69,17715,52.1052,44.0,MAG_1218,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_34503,1656,173014,5.32928,47.0,MAG_23,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34505,53,32440,7.29498,2.0,vMAG_50,virus,p_Uroviricota _v,c_Caudoviricetes_v,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_34514,4038,438661,9.98306,51.0,MAG_119,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RGIG4284,s_
contig_34523,2711,291191,10.8419,26.0,MAG_1257,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_3454,1729,155727,5.11437,9.0,MAG_1580,unclassified,p_,c_,o_,f_,g_,s_
contig_34540,652,101031,363.849,76.0,MAG_1363,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
contig_34544,607,87462,359.951,65.0,MAG_1363,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
contig_34545,693,98565,122.578,50.0,MAG_1363,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
contig_3457,674,69816,7.16426,2.0,MAG_222,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
contig_34590,287,27149,15.9667,42.0,MAG_1442,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_34594,710,38801,5.42796,37.0,MAG_1,unclassified,p_,c_,o_,f_,g_,s_
contig_34604,622,73055,5.40743,16.0,MAG_331,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Cryptobacteroides,s_Cryptobacteroides sp015060395
contig_34619,3703,369961,9.01871,458.0,MAG_212,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34623,315,39189,3.49694,3.0,MAG_1367,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_MARSEILLE-P3954,g_RGIG9107,s_
contig_34624,2223,226856,6.71639,24.0,MAG_226,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Acetatifactor,s_Acetatifactor sp015057005
contig_34628,461,39827,5.05731,10.0,MAG_4,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_,s_
contig_34650,727,67139,84.5161,55.0,MAG_454,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
