Contig index,The number of restriction sites,Contig length,Contig coverage,Within-contig Hi-C contacts,Bin index,Category,Phylum,Class,Order,Family,Genus,Species
contig_34071,1148,88809,0.116756184620928,10369,MAG_1082,unclassified,p_,c_,o_,f_,g_,s_
contig_34078,144,21707,0.2630027180172294,5709,MAG_168,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_,g_,s_
contig_34079,731,84194,0.1998123381713661,16823,MAG_252,chromosome,p_FirmicuteC,c_Negativicutes,o_Acidaminococcales,f_Acidaminococcaceae,g_Acidaminococcus,s_Acidaminococcus fermentans
contig_34085,277,15864,0.0885022692889561,1404,MAG_658,unclassified,p_,c_,o_,f_,g_,s_
contig_34087,3612,346751,0.0316221150047152,10965,MAG_1644,unclassified,p_,c_,o_,f_,g_,s_
contig_34090,228,15549,0.5117370892018779,7957,MAG_745,unclassified,p_,c_,o_,f_,g_,s_
contig_34093,1587,149377,0.1232251283664821,18407,MAG_789,unclassified,p_,c_,o_,f_,g_,s_
contig_34097,261,28834,0.5348546854407991,15422,MAG_55,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_,s_
contig_34098,827,79496,0.100872999899366,8019,MAG_121,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RGIG7067,s_
contig_34112,59,12448,0.8860057840616966,11029,MAG_947,unclassified,p_,c_,o_,f_,g_,s_
contig_34117,340,31618,0.3114681510531975,9848,MAG_858,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_34118,299,59943,0.0497806249270139,2984,MAG_16,unclassified,p_,c_,o_,f_,g_,s_
contig_34122,202,23281,0.3763584038486319,8762,contig_34122,unclassified,p_,c_,o_,f_,g_,s_
contig_34123,783,99130,0.0855038837889639,8476,MAG_1887,unclassified,p_,c_,o_,f_,g_,s_
contig_34127,390,46828,0.2546553344153071,11925,MAG_285,chromosome,p_Firmicutes,c_Bacilli,o_Acholeplasmatales,f_Anaeroplasmataceae,g_,s_
contig_34128,7849,1216281,0.0106743425244659,12983,MAG_490,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Limiplasma,s_
contig_34131,3476,334340,0.0363342705030807,12148,MAG_1765,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Borkfalkiaceae,g_UBA1259,s_
contig_34134,4093,507987,0.0147661259047967,7501,MAG_88,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA6857,s_
contig_34138,1136,169464,0.0505771137232686,8571,MAG_1641,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_SIG526,s_
contig_34139,1545,242749,0.0367210575532751,8914,MAG_1642,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_SIG526,s_
contig_34143,1133,196814,0.0325180119300456,6400,MAG_1641,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_SIG526,s_
contig_34145,3816,439270,0.0195733831128918,8598,MAG_282,unclassified,p_,c_,o_,f_,g_,s_
contig_34149,516,55924,0.0834883055575423,4669,contig_34149,unclassified,p_,c_,o_,f_,g_,s_
contig_34160,375,86267,0.1685117136332549,14537,MAG_1678,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp017521405
contig_34171,4047,595606,0.0202298163551072,12049,MAG_1707,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_34172,277,43554,0.0678927308628369,2957,MAG_1470,unclassified,p_,c_,o_,f_,g_,s_
contig_34174,175,30228,0.103314807463279,3123,MAG_431,unclassified,p_,c_,o_,f_,g_,s_
contig_34185,772,148616,0.0916321257468913,13618,MAG_1706,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_34187,450,77122,0.1368999766603563,10558,MAG_1707,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_34188,657,114267,0.0410879781564231,4695,MAG_1708,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_34195,340,27289,0.3238667595001649,8838,MAG_401,unclassified,p_,c_,o_,f_,g_,s_
contig_34198,131,22561,0.5554275076459377,12531,MAG_775,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_SIG598,s_SIG598 sp017936365
contig_34205,324,36930,0.4610885458976442,17028,MAG_121,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RGIG7067,s_
contig_34216,1158,113819,0.1008179653660636,11475,MAG_6,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34217,30,11663,1.5550030009431537,18136,MAG_39,unclassified,p_,c_,o_,f_,g_,s_
contig_3422,2388,250597,0.0293778457044577,7362,MAG_469,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34220,206,32416,0.3506601678183613,11367,MAG_97,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_34223,491,30158,0.3157039591484846,9521,contig_34223,unclassified,p_,c_,o_,f_,g_,s_
contig_34224_v,386,18125,0.6976551724137932,12645,contig_34224_v,virus,p_,c_,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_34225_v,397,22514,0.6006040685795505,13522,contig_34225_v,virus,p_,c_,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_34232,10875,1294654,0.0042111637549491,5452,MAG_357,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_QAMX01,g_RUG11797,s_RUG11797 sp015068345
contig_34233,229,39054,0.2601526092077636,10160,MAG_224,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Angelakisella,s_
contig_34235,78,21585,0.247810979847116,5349,MAG_919,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_UBA644,g_HGM12619,s_HGM12619 sp017621705
contig_34246,269,21370,0.4921853065044455,10518,MAG_1524,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnoclostridium_B,s_
contig_34248,83,22185,0.4723461798512508,10479,contig_34248,unclassified,p_,c_,o_,f_,g_,s_
contig_34249,935,77473,0.1633859538161682,12658,MAG_750,unclassified,p_,c_,o_,f_,g_,s_
contig_3426,486,49226,0.2785722991914842,13713,MAG_87,unclassified,p_,c_,o_,f_,g_,s_
contig_34262,173,50093,0.2508334497834029,12565,MAG_153,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Pseudoflavonifractor,s_Pseudoflavonifractor capillosus
contig_34270,3353,601606,0.015920718875809,9578,MAG_556,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG6375,s_
contig_34271,341,34149,0.4310814372309584,14721,MAG_685,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RUG612,s_
contig_34280,479,85684,0.1565169693291629,13411,MAG_707,unclassified,p_,c_,o_,f_,g_,s_
contig_34285,577,87025,0.189876472278081,16524,MAG_848,unclassified,p_,c_,o_,f_,g_,s_
contig_34288,258,22061,0.6499252073795385,14338,MAG_445,unclassified,p_,c_,o_,f_,g_,s_
contig_34292,185,18725,0.2725767690253671,5104,MAG_1296,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Faecousia sp905215665
contig_34297,115,34831,0.1387269960667221,4832,MAG_189,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_UMGS687,s_UMGS687 sp900545735
contig_34312,647,93267,0.1698564336796509,15842,MAG_1869,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-917,g_RGIG4097,s_RGIG4097 sp017461985
contig_34328,200,14471,0.7621449796144012,11029,MAG_1,unclassified,p_,c_,o_,f_,g_,s_
contig_34330,733,144495,0.0430257102321879,6217,MAG_1868,unclassified,p_,c_,o_,f_,g_,s_
contig_34334,261,40220,0.2967180507210343,11934,MAG_1253,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_Alistipes shahii
contig_34349,220,26438,0.5414933050911567,14316,MAG_1476,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_CAG-83 sp004555205
contig_34350,174,24306,0.2128281082860199,5173,MAG_66,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_Fimisoma,s_Fimisoma sp002320005
contig_34353,166,19196,0.4038341321108564,7752,contig_34353,unclassified,p_,c_,o_,f_,g_,s_
contig_34357_v,24033,1200960,0.0084690580868638,10171,contig_34357_v,virus,p_,c_,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_34358,41,12812,0.7030128004995317,9007,contig_34358,unclassified,p_,c_,o_,f_,g_,s_
contig_34361,179,30926,0.5286813684278601,16350,contig_34361,unclassified,p_,c_,o_,f_,g_,s_
contig_34375,237,37145,0.280199219275811,10408,MAG_548,unclassified,p_,c_,o_,f_,g_,s_
contig_34376,1379,188067,0.0208968080524493,3930,MAG_352,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA5905,s_
contig_3438,7089,686158,0.0189183832295185,12981,MAG_1741,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RGIG3009,s_RGIG3009 sp017440005
contig_3439,11363,1469734,0.0021725019629402,3193,MAG_1476,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_CAG-83 sp004555205
contig_34392,14538,1164596,0.0167920892738769,19556,MAG_204,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RuminococcuG,s_
contig_34393,1574,141508,0.0857266020295672,12131,MAG_204,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RuminococcuG,s_
contig_34398,126,39387,0.3870058648792749,15243,MAG_111,unclassified,p_,c_,o_,f_,g_,s_
contig_34399,406,41415,0.0854762767113364,3540,MAG_322,unclassified,p_,c_,o_,f_,g_,s_
contig_3440,421,57748,0.1444205859943201,8340,MAG_51,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_SIG598,s_SIG598 sp015065975
contig_34402,288,41167,0.3810090606553793,15685,MAG_654,chromosome,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_SIG77,s_
contig_34403,295,29277,0.2798784028418212,8194,MAG_209,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_CoprococcuA,s_
contig_34404,1211,166193,0.0681436642939233,11325,MAG_1114,unclassified,p_,c_,o_,f_,g_,s_
contig_3441,904,86993,0.1690365891508512,14705,MAG_231,unclassified,p_,c_,o_,f_,g_,s_
contig_34416,250,41475,0.1029053646775165,4268,MAG_567,unclassified,p_,c_,o_,f_,g_,s_
contig_34419,170,20304,0.7330082742316785,14883,MAG_1799,unclassified,p_,c_,o_,f_,g_,s_
contig_3442,294,39873,0.1581521330223459,6306,MAG_4,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_,s_
contig_34422,1292,112197,0.0967940319259873,10860,MAG_196,unclassified,p_,c_,o_,f_,g_,s_
contig_34425,385,42914,0.292468658246726,12551,MAG_697,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_
contig_34426,2320,233105,0.0186053495206023,4337,MAG_1411,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_MWCU01,s_
contig_34427,1647,176082,0.079423223270976,13985,MAG_1413,unclassified,p_,c_,o_,f_,g_,s_
contig_34428,634,72510,0.1442835470969521,10462,MAG_1411,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_MWCU01,s_
contig_3443,20351,2080099,0.0088168880423479,18340,MAG_1203,unclassified,p_,c_,o_,f_,g_,s_
contig_34431,4079,546534,0.0306055981878529,16727,MAG_1292,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_3444,474,48633,0.248761129274361,12098,MAG_65,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34441,16,1592,8.903266331658292,14174,MAG_1382,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_
contig_34444,15593,1382957,0.0032134043213201,4444,MAG_1091,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_UBA1390,g_,s_
contig_34447,603,79539,0.0884220319591646,7033,MAG_1203,unclassified,p_,c_,o_,f_,g_,s_
contig_3445,209,35807,0.3280364174602731,11746,MAG_52,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG6097,s_
contig_34450,657,113042,0.1364448612020311,15424,MAG_330,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_34451,1807,209083,0.0504010369087874,10538,MAG_100,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-170,s_CAG-170 sp900553545
contig_34460,211,19472,0.4255341002465078,8286,MAG_197,unclassified,p_,c_,o_,f_,g_,s_
contig_34462,596,67269,0.1404658906777267,9449,MAG_84,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_UBA738,s_UBA738 sp004557735
contig_34464,300,60917,0.2323653495740105,14155,MAG_35,unclassified,p_,c_,o_,f_,g_,s_
contig_34465,665,96848,0.1136006938708078,11002,MAG_59,unclassified,p_,c_,o_,f_,g_,s_
contig_34469,2237,241227,0.0351370286079087,8476,MAG_1510,unclassified,p_,c_,o_,f_,g_,s_
contig_34480,569,52299,0.1895064915199143,9911,MAG_1891,unclassified,p_,c_,o_,f_,g_,s_
contig_34485,341,55842,0.1827656602557215,10206,MAG_1208,unclassified,p_,c_,o_,f_,g_,s_
contig_34487,533,61434,0.1791841651202917,11008,MAG_195,unclassified,p_,c_,o_,f_,g_,s_
contig_34496,258,30281,0.3078498068095505,9322,MAG_69,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Angelakisella,s_
contig_34502,69,17715,0.5764041772509173,10211,MAG_1218,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_34503,1656,173014,0.0860046007837516,14880,MAG_23,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34505_v,53,32440,0.2562577065351418,8313,contig_34505_v,virus,p_,c_,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_34507,271,29408,0.4083582698585419,12009,MAG_156,unclassified,p_,c_,o_,f_,g_,s_
contig_34511,254,25859,0.1790092424301017,4629,MAG_563,unclassified,p_,c_,o_,f_,g_,s_
contig_34512,164,27947,0.5117543922424589,14302,MAG_820,unclassified,p_,c_,o_,f_,g_,s_
contig_34514,4038,438661,0.0143618876535639,6300,MAG_119,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RGIG4284,s_
contig_34517,892,84976,0.156173507813971,13271,MAG_141,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Schaedlerella,s_Schaedlerella sp905203555
contig_34522,731,81039,0.183627636076457,14881,MAG_412,chromosome,p_FirmicuteB,c_Dehalobacteriia,o_UBA4068,f_UBA5755,g_,s_
contig_34523,2711,291191,0.0242830307255375,7071,MAG_1257,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34530,362,50546,0.2574882285442962,13015,contig_34530,unclassified,p_,c_,o_,f_,g_,s_
contig_34533,806,112737,0.1354302491639834,15268,MAG_1366,unclassified,p_,c_,o_,f_,g_,s_
contig_34534,708,105386,0.1388514603457764,14633,MAG_1366,unclassified,p_,c_,o_,f_,g_,s_
contig_34535,468,69188,0.1153234664970804,7979,MAG_1366,unclassified,p_,c_,o_,f_,g_,s_
contig_34538,442,70023,0.2215986175970752,15517,MAG_1366,unclassified,p_,c_,o_,f_,g_,s_
contig_34539,494,77114,0.1109137121664029,8553,MAG_1364,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
contig_3454,1729,155727,0.0476217996879153,7416,MAG_1580,unclassified,p_,c_,o_,f_,g_,s_
contig_34540,652,101031,0.0696617869762746,7038,MAG_1363,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
contig_34541,644,99687,0.0662573856169811,6605,MAG_1364,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
contig_34544,607,87462,0.1306395920514051,11426,MAG_1363,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
contig_34545,693,98565,0.1509460761933749,14878,MAG_1363,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
contig_34550,581,79060,0.1321148494814065,10445,MAG_1365,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
contig_34551,589,70215,0.225535854162216,15836,MAG_1365,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
contig_34557,1841,219043,0.0654894244509069,14345,MAG_1794,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
contig_3457,674,69816,0.1281081700469806,8944,MAG_222,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
contig_34572,730,123040,0.0469684655396619,5779,MAG_1746,unclassified,p_,c_,o_,f_,g_,s_
contig_34573,108,21940,0.3857338195077484,8463,MAG_1746,unclassified,p_,c_,o_,f_,g_,s_
contig_3458,185,20295,0.3875831485587583,7866,MAG_1483,unclassified,p_,c_,o_,f_,g_,s_
contig_3459,141,11932,0.6884009386523634,8214,MAG_1483,unclassified,p_,c_,o_,f_,g_,s_
contig_34590,287,27149,0.4121698773435485,11190,MAG_1442,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_34594,710,38801,0.260431432179583,10105,MAG_1,unclassified,p_,c_,o_,f_,g_,s_
contig_34602,318,34073,0.2940157896281513,10018,contig_34602,unclassified,p_,c_,o_,f_,g_,s_
contig_34604,622,73055,0.1028266374649236,7512,MAG_331,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Cryptobacteroides,s_Cryptobacteroides sp015060395
contig_34607,2504,265119,0.0493476514319984,13083,MAG_1592,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_
contig_34614,412,51559,0.2285924862778564,11786,contig_34614,unclassified,p_,c_,o_,f_,g_,s_
contig_34619,3703,369961,0.0478455837236897,17701,MAG_212,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_34620,2596,255965,0.0462992987322485,11851,MAG_1599,unclassified,p_,c_,o_,f_,g_,s_
contig_34623,315,39189,0.20107683278471,7880,MAG_1367,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_MARSEILLE-P3954,g_RGIG9107,s_
contig_34624,2223,226856,0.03697058927249,8387,MAG_226,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Acetatifactor,s_Acetatifactor sp015057005
contig_34627,251,16281,1.0083532952521344,16417,MAG_363,unclassified,p_,c_,o_,f_,g_,s_
contig_34628,461,39827,0.4388982348657945,17480,MAG_4,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_,s_
contig_34639,2347,482717,0.0280764920232765,13553,MAG_1302,unclassified,p_,c_,o_,f_,g_,s_
contig_34642,169,32451,0.2088995716618902,6779,MAG_106,unclassified,p_,c_,o_,f_,g_,s_
contig_34646,90,36426,0.0932026574424861,3395,MAG_348,unclassified,p_,c_,o_,f_,g_,s_
contig_3465,556,58164,0.2168695412970222,12614,MAG_1481,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_UBA737 sp015066445
contig_34650,727,67139,0.1369099927017084,9192,MAG_454,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_34664,369,55194,0.1141971953473203,6303,MAG_101,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAJFPI01,s_
contig_34665,549,141180,0.0244652217027907,3454,MAG_969,unclassified,p_,c_,o_,f_,g_,s_
contig_34668,95,19182,0.4342612866228756,8330,MAG_29,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RUG420,s_
contig_34677,951,155004,0.0688691904725039,10675,MAG_37,unclassified,p_,c_,o_,f_,g_,s_
contig_34680,488,75746,0.1981226731444564,15007,MAG_1516,unclassified,p_,c_,o_,f_,g_,s_
contig_34684,1235,126861,0.105966372644075,13443,MAG_1804,chromosome,p_FirmicuteB,c_Dehalobacteriia,o_UBA7702,f_UBA7702,g_UBA7702,s_
contig_34685,523,50868,0.0491664700794212,2501,MAG_142,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Eubacterium_G,s_
contig_34692,175,46523,0.2721234658126088,12660,MAG_644,unclassified,p_,c_,o_,f_,g_,s_
contig_3470,1492,143783,0.0793696055861958,11412,MAG_245,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_UBA737 sp015066445
contig_3471,668,60539,0.1530583590743157,9266,MAG_1484,unclassified,p_,c_,o_,f_,g_,s_
contig_34715,306,34048,0.0701656484962406,2389,MAG_1855,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_SIG693,s_SIG693 sp017466495
contig_34719,2060,235295,0.0368176119339552,8663,MAG_54,chromosome,p_FirmicuteA,c_Clostridia,o_UBA1381,f_UBA1381,g_RGIG1988,s_
contig_3472,1609,141867,0.0854462278049158,12122,MAG_245,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_UBA737 sp015066445
contig_34729,179,15831,0.8408186469584992,13311,MAG_1550,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Mailhella,s_
contig_3477,3533,355468,0.0380653110828541,13531,MAG_245,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_UBA737 sp015066445
contig_34779,585,100236,0.0744941937028612,7467,MAG_215,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_SFJ001,s_
contig_34780,511,80578,0.1200079426146094,9670,MAG_73,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_
contig_34781,152,13889,0.6724746202030384,9340,contig_34781,unclassified,p_,c_,o_,f_,g_,s_
contig_34783,321,34949,0.1801768290938224,6297,contig_34783,unclassified,p_,c_,o_,f_,g_,s_
contig_3479,437,23622,0.2920582507831682,6899,MAG_128,unclassified,p_,c_,o_,f_,g_,s_
contig_34810,343,61177,0.0699772790427775,4281,MAG_98,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Schneewindia,s_
contig_34813,1171,139145,0.0862769053864673,12005,MAG_817,unclassified,p_,c_,o_,f_,g_,s_
contig_34815,266,49018,0.1759353706801583,8624,MAG_435,unclassified,p_,c_,o_,f_,g_,s_
contig_34819,832,73323,0.1415244875414263,10377,MAG_1786,unclassified,p_,c_,o_,f_,g_,s_
contig_34828,758,61150,0.2924284546197874,17882,MAG_41,chromosome,p_FirmicuteA,c_Clostridia,o_Eubacteriales,f_Anaerofustaceae,g_,s_
contig_3483,3422,196859,0.0731132434889946,14393,MAG_128,unclassified,p_,c_,o_,f_,g_,s_
contig_34832,1539,167098,0.0456139510945672,7622,MAG_376,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1279,s_
contig_34840,579,67732,0.17959014941239,12164,MAG_257,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_QAMX01,g_RUG11797,s_RUG11797 sp015068345
contig_34846,235,20366,0.148089953844643,3016,MAG_1,unclassified,p_,c_,o_,f_,g_,s_
contig_34847_v,663,33424,0.3238989947343226,10826,contig_34847_v,virus,p_,c_,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_34864,342,31997,0.2935900240647561,9394,MAG_2,chromosome,p_FirmicuteA,c_Clostridia,o_Eubacteriales,f_Eubacteriaceae,g_Eubacterium,s_Eubacterium callanderi
contig_34871,707,83606,0.0535009449082601,4473,MAG_993,unclassified,p_,c_,o_,f_,g_,s_
contig_34876,1319,157456,0.0433136876333705,6820,MAG_287,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UMGS1696,s_
contig_3489,136,34867,0.3488685576619726,12164,contig_3489,unclassified,p_,c_,o_,f_,g_,s_
contig_34890,977,85202,0.088941574141452,7578,MAG_44,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia_A,s_
contig_34891,287,23576,0.0995503902273498,2347,MAG_44,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia_A,s_
contig_34902,144,22962,0.2553784513544116,5864,MAG_24,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Pelethomonas,s_
contig_34907,3888,484174,0.0220437280812269,10673,MAG_357,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_QAMX01,g_RUG11797,s_RUG11797 sp015068345
contig_34908,1323,171606,0.0479878325932659,8235,MAG_257,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_QAMX01,g_RUG11797,s_RUG11797 sp015068345
contig_3491,1260,105175,0.1006227715711908,10583,MAG_135,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Butyricimonas,s_Butyricimonas virosa
