Contig index,The number of restriction sites,Contig length,Contig coverage,Within-contig Hi-C contacts,Bin index,Category,Phylum,Class,Order,Family,Genus,Species
"contig_40703, contig_47869, contig_57886",3075,554806,30276.93,0,MAG_1463,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
"contig_12419, contig_12421, contig_18303, contig_19274, contig_19277, contig_20408, contig_21303, contig_27946, contig_34246, contig_43666, contig_4811, contig_5388, contig_5500, contig_56134, contig_56862, contig_7788, contig_9661",33754,3267438,40120.25,0,MAG_1524,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnoclostridium_B,s_
"contig_1097, contig_20927, contig_31350",28196,3694910,10122.41,0,MAG_1520,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_
"contig_46456, contig_55637, contig_58557",46196,4142113,56172.48,0,MAG_1490,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_
"contig_10807, contig_13608, contig_17160, contig_25219, contig_25415, contig_25416, contig_32082, contig_36292, contig_36294, contig_40071, contig_45199, contig_48033, contig_51806, contig_5656, contig_57970, contig_60963, contig_8957",29484,2852869,1100067.33,0,MAG_149,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Faecousia sp015068135
"contig_1439, contig_18157, contig_27246, contig_37986, contig_55803",3026,481886,11319.55,0,MAG_1488,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Ruminococcus,s_Ruminococcus sp015066935
"contig_11271, contig_22755, contig_3779, contig_37988, contig_56209, contig_59934",5831,811926,43634.98,0,MAG_1487,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Ruminococcus,s_Ruminococcus sp015066935
"contig_10365, contig_12805, contig_20098, contig_2353, contig_27239, contig_3248, contig_3776, contig_3777, contig_37987, contig_4253, contig_7542, contig_7548",15564,2110046,34516.53,0,MAG_1485,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Ruminococcus,s_Ruminococcus sp015066935
"contig_11428, contig_12274, contig_14477, contig_16878, contig_22684, contig_56504, contig_5680",8091,832732,124272.15,0,MAG_1482,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
"contig_1494, contig_23306, contig_3465, contig_35700, contig_36852, contig_371, contig_37530, contig_59690, contig_59889",36891,3711014,37500.17,0,MAG_1481,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_UBA737 sp015066445
"contig_14767, contig_14799, contig_6961",3260,345570,32931.62,0,MAG_1480,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
"contig_14192, contig_22725, contig_24573, contig_32278, contig_32280, contig_32282, contig_36655, contig_38171, contig_53130, contig_54510, contig_55193, contig_55458, contig_59133, contig_8389, contig_8394",41215,3648242,355268.48,0,MAG_148,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RGIG4076,s_
"contig_1541, contig_20878, contig_30968, contig_4729",16158,2752818,20105.23,0,MAG_1492,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_SIG622,s_
"contig_14764, contig_14782, contig_14789, contig_14793, contig_1689, contig_2572",7214,801181,18206.61,0,MAG_1478,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
"contig_11773, contig_17254, contig_29532, contig_29537, contig_45296",12551,1647859,123218.75,0,MAG_1474,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_CAG-488,s_CAG-488 sp017415025
"contig_17253, contig_17255, contig_30186, contig_56928, contig_58871, contig_9157",18502,2376746,29772.08,0,MAG_1473,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_CAG-488,s_CAG-488 sp017415025
"contig_20818, contig_33087, contig_37369, contig_52177",2456,433330,198883.06,0,MAG_1472,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_RGIG3102,s_
"contig_15672, contig_28970, contig_4594, contig_52028, contig_57662, contig_57868, contig_59832",13743,2163371,69984.21,0,MAG_1471,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_RGIG3102,s_
"contig_28253, contig_42865, contig_43641, contig_43979, contig_46713, contig_50996, contig_54394, contig_54548, contig_56266, contig_57348, contig_58282, contig_58932, contig_59080, contig_59108, contig_60353, contig_60539, contig_60796",22592,2471958,45648.04,0,MAG_147,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
"contig_17269, contig_17270, contig_30078, contig_3382, contig_60928",5380,608581,42642.81,0,MAG_1469,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_12039, contig_15454, contig_17060, contig_17267, contig_2887, contig_5974",30746,3385358,47871.22,0,MAG_1468,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_59005, contig_59727",5828,450599,155229.89,0,MAG_1467,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RUG563,s_
"contig_28470, contig_58386",17143,1727069,2031.51,0,MAG_1466,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_SIG565,s_
"contig_16371, contig_17262, contig_22088, contig_26181, contig_34349, contig_3439, contig_48046, contig_48049, contig_5120",19179,2446155,235818.40,0,MAG_1476,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_CAG-83 sp004555205
"contig_28217, contig_41159",6026,1041334,16702.90,0,MAG_1523,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
"contig_11211, contig_11212, contig_11676",19950,3401024,24288.48,0,MAG_1493,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-917,g_RGIG4097,s_RGIG4097 sp017461985
"contig_2059, contig_29273, contig_38796, contig_40526, contig_42535, contig_45285, contig_50775, contig_5474",33486,2855858,1821232.75,0,MAG_1495,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_CAG-317,s_CAG-317 sp000433535
"contig_16911, contig_30820, contig_37140, contig_39031, contig_40754, contig_42087, contig_50537, contig_52277, contig_53311, contig_54666, contig_54899, contig_56060, contig_56877, contig_57633, contig_58223, contig_60989",7257,1088935,126569.76,0,MAG_152,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
"contig_24653, contig_25030, contig_36256, contig_3723, contig_42752, contig_56073, contig_57529, contig_5815, contig_9875",30142,3338294,7705.47,0,MAG_1517,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Pseudolachnospira,s_
"contig_15446, contig_40413, contig_43154, contig_45794, contig_8495",17525,3158010,85418.52,0,MAG_1515,chromosome,p_Spirochaetota,c_Spirochaetia,o_Treponematales,f_Treponemataceae,g_Treponema_F,s_Treponema_F sp017622135
"contig_4053, contig_52954, contig_54566, contig_60948, contig_6772",28661,2718193,21339.83,0,MAG_1514,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_Fimenecus,s_
"contig_13713, contig_29796",9539,1041570,130254.94,0,MAG_1513,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_Flemingibacterium,s_
"contig_15062, contig_15065, contig_8431",15607,1621065,16508.89,0,MAG_1512,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_Flemingibacterium,s_
"contig_29794, contig_41647, contig_8102, contig_8945",20382,1967539,45744.83,0,MAG_1511,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_Flemingibacterium,s_
"contig_13348, contig_1341, contig_19733, contig_20701, contig_3745, contig_40066, contig_45322, contig_45920, contig_47452, contig_50967, contig_53065, contig_54216, contig_56128, contig_57631, contig_57822, contig_60697",14280,1587502,75733.22,0,MAG_151,chromosome,p_FirmicuteA,c_Clostridia,o_HGM11514,f_HGM11514,g_HGM11514,s_HGM11514 sp900757255
"contig_13669, contig_28247, contig_37338, contig_41454, contig_4652, contig_46760, contig_47340, contig_48578, contig_48595, contig_57228, contig_57595",16563,3904522,20422.69,0,MAG_1509,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Pseudoflavonifractor,s_
"contig_19600, contig_25185",5686,903016,2479319.79,0,MAG_1494,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_SIG622,s_
"contig_15857, contig_23991, contig_35032, contig_53389, contig_55049, contig_57270, contig_8108, contig_8109",21733,1911428,297596.08,0,MAG_1507,chromosome,p_FirmicuteB,c_Dehalobacteriia,o_UBA4068,f_UBA4068,g_RGIG3155,s_
"contig_11059, contig_14350, contig_17574, contig_25731, contig_41372, contig_41908, contig_42311, contig_4381, contig_4382, contig_4389, contig_4393, contig_4402, contig_44558, contig_54814, contig_54914, contig_58748",40239,4639616,195918.31,0,MAG_1503,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Ventricola,s_
"contig_10627, contig_17823",19316,1272430,13300.38,0,MAG_1502,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_RGIG1681,s_
"contig_11852, contig_17489",15344,995309,12608.36,0,MAG_1500,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_RGIG1681,s_
"contig_20526, contig_21802, contig_28420, contig_32737, contig_35857, contig_37135, contig_38075, contig_44772, contig_45408, contig_47957, contig_49426, contig_49833, contig_50988, contig_53095, contig_55218, contig_59972",14155,1482601,131341.96,0,MAG_150,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
"contig_12925, contig_12926, contig_12929, contig_12939, contig_12945, contig_23261, contig_27053, contig_27054, contig_29247, contig_29249, contig_39537, contig_41649, contig_46745, contig_49932, contig_49935, contig_50567, contig_50568, contig_50570, contig_50571, contig_50573, contig_54243, contig_55124, contig_56235, contig_56237, contig_56238, contig_58787, contig_60669, contig_60799, contig_60800",29981,3734137,59765.45,0,MAG_15,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_,s_
"contig_10394, contig_15770, contig_21742",19815,2306953,37165.20,0,MAG_1499,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_SIG672,s_
"contig_2124, contig_26282",2502,261418,13319.39,0,MAG_1498,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_RUG14179,s_
"contig_12105, contig_17333, contig_25506, contig_56951",12794,1314021,18335.69,0,MAG_1497,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_RUG14179,s_RUG14179 sp017408325
"contig_20918, contig_25492, contig_3874, contig_3878, contig_54460",13851,1384238,14979.26,0,MAG_1496,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-382,g_RUG14179,s_RUG14179 sp017408325
"contig_3537, contig_4397",4649,742724,5744.89,0,MAG_1504,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG6375,s_
"contig_10330, contig_20185, contig_39504, contig_40906, contig_41782, contig_48893, contig_49228, contig_50121, contig_52717, contig_53240, contig_55079, contig_55985, contig_57434, contig_59197, contig_60125, contig_60636",10157,1360765,186144.89,0,MAG_160,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_,s_
"contig_11039, contig_12246, contig_1342, contig_14318, contig_15591, contig_18291, contig_26620, contig_28458, contig_35323, contig_37370, contig_52635, contig_53675, contig_57304, contig_58286, contig_59311, contig_60238, contig_9779",8878,1112438,151748.78,0,MAG_134,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG2066,s_
"contig_13685, contig_31683, contig_4800, contig_9480",12448,2040830,23844.68,0,MAG_1334,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_F23-B02,s_F23-B02 sp900760205
contig_50258,1365,175642,68455.34,0,MAG_1160,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_,s_
"contig_10531, contig_11989, contig_1309, contig_21371, contig_25433, contig_33395, contig_37716, contig_38742, contig_46359, contig_47875, contig_51212, contig_52117, contig_53320, contig_54164, contig_58643, contig_59082, contig_60412, contig_7880",16730,1676298,68547.74,0,MAG_116,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_Clostridium_A,s_
contig_42290,1871,235523,46450.02,0,MAG_1152,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_,s_
contig_4874,25568,3322188,20269.92,0,MAG_1150,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Cryptobacteroides,s_
"contig_32241, contig_32625, contig_32652, contig_33895, contig_34006, contig_36911, contig_41177, contig_44194, contig_50778, contig_51068, contig_57927, contig_58284, contig_58720, contig_58764, contig_5906, contig_60169, contig_60631, contig_60953",8418,1152994,200635.91,0,MAG_115,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_32719,3403,497581,2047.06,0,MAG_1147,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RUG369,s_RUG369 sp017937485
contig_11980,7036,962523,1764169.50,0,MAG_1139,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RUG369,s_RUG369 sp017435375
contig_14639,21465,2281247,59940.52,0,MAG_1138,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_5013,19378,2072871,5027.61,0,MAG_1137,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_JAAYXM01,g_RGIG7332,s_
contig_51154,5324,745357,38499.85,0,MAG_1162,chromosome,p_Planctomycetota,c_Planctomycetia,o_Pirellulales,f_Thermoguttaceae,g_RUG369,s_
contig_13103,13603,1710977,6037.41,0,MAG_1136,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Borkfalkiaceae,g_Scatosoma,s_
contig_3236,30781,3024766,18474.25,0,MAG_1134,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Ruminococcus,s_Ruminococcus sp015066925
contig_8851,5922,805997,53760.35,0,MAG_1133,chromosome,p_Campylobacterota,c_Campylobacteria,o_Campylobacterales,f_Campylobacteraceae,g_Campylobacter,s_
"contig_53775, contig_54159",1202,214778,177024.20,0,MAG_1131,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Bittarella,s_
"contig_13141, contig_24563, contig_24680, contig_28533, contig_29544, contig_29868, contig_36593, contig_49755, contig_50617, contig_52039, contig_52965, contig_53590, contig_53738, contig_56530, contig_59722, contig_6179, contig_9066",13631,1259154,26190.88,0,MAG_113,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_,s_
contig_3204,25432,3289473,50056.07,0,MAG_1126,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Phocaeicola,s_
"contig_4044, contig_55721",17167,1932619,12269.73,0,MAG_1123,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UBA1740,s_
"contig_31891, contig_57952",9158,1041874,42873.49,0,MAG_1122,chromosome,p_Actinobacteriota,c_Actinomycetia,o_Actinomycetales,f_Bifidobacteriaceae,g_RGIG1476,s_RGIG1476 sp017413255
"contig_12633, contig_7549",25203,3098821,34795.82,0,MAG_1120,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_
"contig_14739, contig_15070, contig_35471, contig_38347, contig_42806, contig_4506, contig_45869, contig_4730, contig_49784, contig_5160, contig_53603, contig_54219, contig_57003, contig_57062, contig_57767, contig_59756, contig_6711, contig_8854",20345,1844858,586128.54,0,MAG_112,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Choladousia,s_
contig_57430,14445,2186621,7266.03,0,MAG_1135,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_RGIG3102,s_
"contig_1206, contig_5979",29736,3490011,418189.58,0,MAG_1117,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_57859,2195,334750,88758.31,0,MAG_1163,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_UBA1685,s_UBA1685 sp017435905
contig_4893,1622,261241,3543.34,0,MAG_1165,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Flavonifractor,s_
"contig_6920, contig_711",7545,1430359,102768.70,0,MAG_1193,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
"contig_12494, contig_13332, contig_26039, contig_27432, contig_27741, contig_29888, contig_32139, contig_34514, contig_36608, contig_39271, contig_50318, contig_51450, contig_56856, contig_60255, contig_8497, contig_8499, contig_9451",43607,4223576,18831.47,0,MAG_119,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RGIG4284,s_
"contig_58674, contig_60818",24460,2104323,46001.71,0,MAG_1189,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1071,s_
"contig_47933, contig_57070, contig_6040",18180,1192618,25148.45,0,MAG_1186,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_HGM11367,s_
"contig_1370, contig_29726, contig_6212, contig_7583",19913,4308624,16563.08,0,MAG_1185,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_HGM04593,s_
"contig_40061, contig_4057, contig_4558, contig_60534",37123,4055903,4780.97,0,MAG_1184,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_3862, contig_57072",29736,3124789,451983.10,0,MAG_1183,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UMGS1668,s_UMGS1668 sp017847875
"contig_20236, contig_56682",4922,530722,20986.99,0,MAG_1182,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UMGS1668,s_
"contig_11483, contig_11484, contig_11496, contig_55857",27069,3374125,288935.90,0,MAG_1181,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1484,s_
contig_57885,2453,205374,18168.02,0,MAG_1164,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_,s_
"contig_23071, contig_25335, contig_37228, contig_53266",29960,4848213,594324.73,0,MAG_1180,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Cryptobacteroides,s_
"contig_4537, contig_52825, contig_716",18002,3177569,18031.49,0,MAG_1178,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_58254,23386,2397047,21832.34,0,MAG_1177,chromosome,p_FirmicuteC,c_Negativicutes,o_Veillonellales,f_Dialisteraceae,g_Dialister,s_Dialister sp000434475
contig_11994,21173,2063914,64628.30,0,MAG_1175,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_29966,23294,3224764,35163.13,0,MAG_1174,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RUG11977,s_
contig_29938,16316,2116913,17256.03,0,MAG_1173,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
contig_640,20052,2581016,2886459.40,0,MAG_1172,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_UBA738,s_
contig_9727,3636,374802,17111.42,0,MAG_1170,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_UBA1685,s_UBA1685 sp017435905
"contig_10740, contig_12571, contig_14115, contig_15118, contig_1726, contig_19437, contig_19737, contig_20325, contig_30499, contig_31535, contig_3880, contig_40183, contig_5383, contig_54113, contig_57317, contig_59701, contig_60628, contig_8110",17336,1965063,198042.65,0,MAG_117,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_
contig_5613,10578,2549866,59781.32,0,MAG_1166,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Mailhella,s_
"contig_10007, contig_10092, contig_10248, contig_11638, contig_12678, contig_15011, contig_26062, contig_26989, contig_30565, contig_40512, contig_43123, contig_44783, contig_46463, contig_54362, contig_57240, contig_57665, contig_59375, contig_59940",14743,1287888,224651.28,0,MAG_118,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia_A,s_
"contig_3210, contig_43814, contig_5034",19937,2493436,10272.35,0,MAG_1194,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Phocaeicola,s_
"contig_47396, contig_5897",5598,917359,332966.12,0,MAG_1116,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_RGIG6375,s_
"contig_57539, contig_60996",29606,2923798,39803.88,0,MAG_1112,chromosome,p_Proteobacteria,c_Gammaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Parasutterella,s_Parasutterella sp900552195
"contig_18350, contig_5954",14034,2106945,4948.49,0,MAG_1044,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
"contig_11536, contig_181",1714,258683,13871.23,0,MAG_1042,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_
"contig_57469, contig_9700",22495,1189123,6846.71,0,MAG_1040,chromosome,p_Proteobacteria,c_Alphaproteobacteria,o_Rickettsiales,f_UBA1997,g_,s_
"contig_17683, contig_19770, contig_2051, contig_3718, contig_42383, contig_46930, contig_50221, contig_50321, contig_51184, contig_53093, contig_54624, contig_55492, contig_57812, contig_59732, contig_60120, contig_60369, contig_60974, contig_6262, contig_6623",18857,2136911,356836.12,0,MAG_104,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_,g_,s_
"contig_25570, contig_52783, contig_5985",15405,2270194,77752.18,0,MAG_1037,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
"contig_16353, contig_31665",1482,200109,48937.72,0,MAG_1036,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_Onthoplasma,s_
"contig_10693, contig_5363, contig_55002",27800,1645273,26577.61,0,MAG_1033,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_HGM13634,s_
"contig_50817, contig_55943, contig_55944",2179,261643,33542.74,0,MAG_1031,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Desulfovibrio,s_
"contig_11007, contig_14753, contig_16445, contig_18597, contig_21942, contig_2331, contig_25409, contig_33030, contig_33185, contig_33989, contig_38176, contig_46508, contig_49960, contig_50405, contig_51254, contig_54118, contig_5469, contig_5953, contig_7399",7791,2153572,76562.57,0,MAG_103,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
"contig_19457, contig_9726",1796,243403,195064.82,0,MAG_1049,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_UBA1685,s_UBA1685 sp017435905
contig_54521,31791,3011110,20932.19,0,MAG_1026,chromosome,p_FirmicuteA,c_Clostridia,o_Peptostreptococcales,f_Anaerovoracaceae,g_RGIG446,s_RGIG446 sp017621195
"contig_1369, contig_2049, contig_37224",17388,3056420,6797.51,0,MAG_1023,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_HGM04593,s_
"contig_11191, contig_1197, contig_1517, contig_16498, contig_1654, contig_19342, contig_28380, contig_37215, contig_3953, contig_4181, contig_4186, contig_4194, contig_45272, contig_54613, contig_55142, contig_55160, contig_58205, contig_6285, contig_6354",23519,2574957,128041.24,0,MAG_102,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_RUG806,s_
"contig_17556, contig_39550",17643,2656376,8422.76,0,MAG_1018,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Evtepia,s_
"contig_36896, contig_58467, contig_8546",5132,572545,24493.37,0,MAG_1017,chromosome,p_FirmicuteA,c_Clostridia,o_UMGS1840,f_HGM11507,g_,s_
"contig_20197, contig_32553, contig_55966",5304,441474,250631.09,0,MAG_1015,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_,s_
"contig_22993, contig_25919, contig_3402, contig_34664, contig_36299, contig_39065, contig_42874, contig_44916, contig_46554, contig_47650, contig_54727, contig_56441, contig_57564, contig_58449, contig_59629, contig_59820, contig_60345, contig_60519, contig_8909",11433,1675909,294412.01,0,MAG_101,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAJFPI01,s_
"contig_10552, contig_592, contig_6267",5791,728000,69296.75,0,MAG_1009,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UMGS1668,s_
"contig_20178, contig_56739, contig_57002",2915,305753,13398.17,0,MAG_1002,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
"contig_12848, contig_12849, contig_20038, contig_20281, contig_26862, contig_27370, contig_27371, contig_27372, contig_34451, contig_35775, contig_37210, contig_38204, contig_53159, contig_56098, contig_57404, contig_59674, contig_60483, contig_8281, contig_9980",17578,1988568,84353.00,0,MAG_100,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-170,s_CAG-170 sp900553545
"contig_13578, contig_1386, contig_59909",18053,3116272,19532.54,0,MAG_1025,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_HGM04593,s_
"contig_60708, contig_8622",17116,2168452,14365.23,0,MAG_1113,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_SIG483,s_
